4.067700e-01, 7.758448e-01, 7.474771e-01
1.314394e-01, 9.816330e-01, 8.088842e-01
2.869720e-02, 2.556341e-01, -9.581908e-01
3.096724e-01, -2.041391e-01, -9.637538e-01
1.685743e-01, 2.218540e-01, 5.120352e-01
5.011755e-01, -6.627313e-01, -2.140539e-01
5.929028e-01, -1.722448e-01, -5.589966e-01
2.697291e-01, -3.034640e-01, 9.587098e-02
6.753475e-01, -3.746873e-01, -6.044570e-01
3.285618e-01, -7.803948e-01, -9.022234e-01
5.822829e-01, 4.251369e-01, 9.669606e-01
5.223980e-01, -2.506243e-01, -5.695993e-01
3.980052e-01, 2.131148e-01, 9.745520e-01
7.212078e-01, 5.476643e-01, -5.728454e-01
4.514719e-01, -7.497894e-01, -3.416479e-01
1.180456e-01, 4.765174e-01, 4.009660e-01
1.531994e-02, 7.064776e-01, 4.853130e-01
4.542128e-01, 4.857093e-01, -1.649978e-01
9.279454e-02, 5.364979e-01, -6.878567e-01
6.503377e-01, -9.225767e-01, -1.895092e-01
4.613624e-01, 5.722089e-01, 9.437261e-01
1.198732e-01, -6.291193e-01, -5.033192e-01
2.390387e-01, -4.648664e-01, -3.198995e-01
9.103163e-01, 9.136539e-01, 9.860643e-01
5.388724e-02, 7.449942e-01, -2.351025e-01
9.978379e-01, 9.863051e-01, 4.235726e-01
2.991552e-01, 6.032711e-02, -1.074403e-01
1.377504e-01, 7.030505e-01, -4.062989e-03
2.752595e-01, -6.033690e-02, 7.816830e-01
3.105438e-01, -7.216362e-01, 8.904254e-01
3.505364e-01, -1.318092e-01, -5.272745e-01
2.888854e-02, 1.791406e-01, 5.504335e-01
4.790592e-01, -8.368103e-01, 1.310559e-01
5.352576e-01, -8.346779e-01, 1.487564e-01
4.619075e-02, -2.606803e-01, 2.349077e-01
4.990400e-01, -8.283749e-01, 4.839213e-01
1.705078e-01, -4.352630e-01, -8.872377e-01
6.889274e-01, -4.765585e-01, -9.684778e-01
7.192575e-01, -8.839305e-01, 1.670883e-03
8.616618e-01, -1.364336e-01, -9.696157e-01
2.484441e-01, 3.636325e-01, -3.185992e-01
7.741263e-01, 8.896829e-01, 4.154693e-01
6.145749e-02, -9.433805e-01, -1.768748e-01
1.657314e-01, 5.728579e-01, 5.217706e-01
1.528282e-01, -5.019707e-01, -8.178344e-01
5.715406e-01, -1.960394e-01, -2.237861e-01
5.007156e-01, 3.334946e-01, -2.960278e-01
3.140997e-01, 3.611789e-01, 6.694341e-01
1.494415e-01, 7.123570e-01, -4.120510e-01
6.020399e-01, -9.965817e-01, 7.438849e-01
9.808018e-01, 4.885996e-01, -4.651511e-01
1.461464e-01, 6.178697e-01, -2.254543e-01
4.960508e-01, -3.595218e-01, -2.846064e-01
6.829418e-01, -6.559734e-02, 3.768015e-01
6.957902e-01, -2.601977e-01, 5.486272e-01
4.419525e-01, -3.013632e-01, 3.989159e-02
1.370796e-01, -8.725838e-01, -9.279924e-01
6.312589e-01, 2.588468e-01, -7.559238e-01
2.591319e-01, -2.437515e-01, 9.185106e-02
6.379095e-01, 4.068168e-01, 4.299498e-01
5.263438e-01, 5.126044e-01, -4.707725e-01
4.584031e-01, 6.944945e-01, 2.900629e-03
9.868027e-01, 4.221456e-01, -7.030986e-01
1.947786e-01, 8.383733e-01, 1.809452e-01
8.486044e-01, -7.895495e-02, 6.220392e-01
